,fecha,hospital,altas,fallecimientos
70,2020-03-05,Todos,1058.529715762274,0
71,2020-03-05,Todos,1058.529715762274,0
72,2020-03-06,Todos,1058.529715762274,0
73,2020-03-06,Todos,1058.529715762274,0
74,2020-03-06,Todos,1058.529715762274,0
75,2020-03-06,Todos,1058.529715762274,0
76,2020-03-06,Todos,1058.529715762274,0
77,2020-03-06,Todos,1058.529715762274,0
78,2020-03-06,Todos,1058.529715762274,0
79,2020-03-06,Todos,1058.529715762274,0
80,2020-03-07,Todos,1058.529715762274,0
81,2020-03-07,Todos,1058.529715762274,0
82,2020-03-07,Todos,1058.529715762274,0
83,2020-03-07,Todos,1058.529715762274,0
84,2020-03-07,Todos,1058.529715762274,0
85,2020-03-07,Todos,1058.529715762274,0
86,2020-03-07,Todos,1058.529715762274,0
87,2020-03-07,Todos,1058.529715762274,0
88,2020-03-08,Todos,1058.529715762274,0
89,2020-03-08,Todos,1058.529715762274,0
90,2020-03-08,Todos,1058.529715762274,0
91,2020-03-08,Todos,1058.529715762274,0
92,2020-03-08,Todos,1058.529715762274,0
93,2020-03-08,Todos,1058.529715762274,0
94,2020-03-08,Todos,1058.529715762274,0
95,2020-03-08,Todos,1058.529715762274,0
96,2020-03-09,Todos,1058.529715762274,0
97,2020-03-09,Todos,1058.529715762274,0
98,2020-03-09,Todos,1058.529715762274,0
99,2020-03-09,Todos,1058.529715762274,0
100,2020-03-09,Todos,1058.529715762274,0
101,2020-03-09,Todos,1058.529715762274,0
102,2020-03-09,Todos,1058.529715762274,0
103,2020-03-09,Todos,1058.529715762274,0
104,2020-03-10,Todos,1058.529715762274,0
105,2020-03-10,Todos,1058.529715762274,0
106,2020-03-10,Todos,1058.529715762274,0
107,2020-03-10,Todos,1058.529715762274,0
108,2020-03-10,Todos,1058.529715762274,0
109,2020-03-10,Todos,1058.529715762274,0
110,2020-03-10,Todos,1058.529715762274,0
111,2020-03-10,Todos,1058.529715762274,0
112,2020-03-11,Todos,1058.529715762274,0
113,2020-03-11,Todos,1058.529715762274,0
114,2020-03-11,Todos,1058.529715762274,0
115,2020-03-11,Todos,1058.529715762274,0
116,2020-03-11,Todos,1058.529715762274,0
117,2020-03-11,Todos,1058.529715762274,0
118,2020-03-11,Todos,1058.529715762274,0
119,2020-03-11,Todos,1058.529715762274,0
120,2020-03-12,Todos,1058.529715762274,0
121,2020-03-12,Todos,1058.529715762274,0
122,2020-03-12,Todos,1058.529715762274,0
123,2020-03-12,Todos,1058.529715762274,0
124,2020-03-12,Todos,1058.529715762274,0
125,2020-03-12,Todos,1058.529715762274,0
126,2020-03-12,Todos,1058.529715762274,0
127,2020-03-12,Todos,1058.529715762274,0
128,2020-03-13,Todos,1058.529715762274,0
129,2020-03-13,Todos,1058.529715762274,2
130,2020-03-13,Todos,1058.529715762274,0
131,2020-03-13,Todos,1058.529715762274,0
132,2020-03-13,Todos,1058.529715762274,0
133,2020-03-13,Todos,1058.529715762274,0
134,2020-03-13,Todos,1058.529715762274,0
135,2020-03-13,Todos,1058.529715762274,0
136,2020-03-14,Todos,1058.529715762274,0
137,2020-03-14,Todos,1058.529715762274,4
138,2020-03-14,Todos,1058.529715762274,2
139,2020-03-14,Todos,1058.529715762274,0
140,2020-03-14,Todos,1058.529715762274,0
141,2020-03-14,Todos,1058.529715762274,0
142,2020-03-14,Todos,1058.529715762274,0
143,2020-03-14,Todos,1058.529715762274,0
144,2020-03-15,Todos,1058.529715762274,0
145,2020-03-15,Todos,1058.529715762274,5
146,2020-03-15,Todos,1058.529715762274,2
147,2020-03-15,Todos,1058.529715762274,0
148,2020-03-15,Todos,1058.529715762274,0
149,2020-03-15,Todos,1058.529715762274,0
150,2020-03-15,Todos,1058.529715762274,0
151,2020-03-15,Todos,1058.529715762274,0
152,2020-03-16,Todos,1058.529715762274,0
153,2020-03-16,Todos,1058.529715762274,0
154,2020-03-16,Todos,1058.529715762274,0
155,2020-03-16,Todos,1058.529715762274,0
156,2020-03-16,Todos,1058.529715762274,2
157,2020-03-16,Todos,1058.529715762274,1
158,2020-03-16,Todos,1058.529715762274,6
159,2020-03-16,Todos,1058.529715762274,2
160,2020-03-17,Todos,1058.529715762274,6
161,2020-03-17,Todos,1058.529715762274,0
162,2020-03-17,Todos,1058.529715762274,10
163,2020-03-17,Todos,1058.529715762274,0
164,2020-03-17,Todos,1058.529715762274,0
165,2020-03-17,Todos,1058.529715762274,0
166,2020-03-17,Todos,1058.529715762274,1
167,2020-03-17,Todos,1058.529715762274,2
168,2020-03-18,Complejo Asistencial Universitario de León,3.0,4
169,2020-03-18,Complejo Asistencial Universitario de Burgos,9.0,5
170,2020-03-18,Complejo Asistencial de Ávila,1.0,1
171,2020-03-18,Complejo Asistencial de Segovia,3.0,6
172,2020-03-18,Complejo Asistencial de Zamora,0.0,1
173,2020-03-18,Hospital Santiago Apóstol,2.0,0
174,2020-03-18,Hospital Santos Reyes,0.0,0
175,2020-03-18,Hospital El Bierzo,0.0,0
176,2020-03-18,Complejo Asistencial de Soria,4.0,4
177,2020-03-18,Hospital Clínico Universitario de Valladolid,0.0,0
178,2020-03-18,Complejo Asistencial Universitario de Salamanca,4.0,8
179,2020-03-18,Complejo Asistencial Universitario de Palencia,1.0,0
180,2020-03-18,Hospital Universitario Río Hortega,0.0,0
181,2020-03-18,Todos,1058.529715762274,0
182,2020-03-18,Todos,1058.529715762274,0
183,2020-03-18,Todos,1058.529715762274,0
184,2020-03-18,Todos,1058.529715762274,7
185,2020-03-18,Todos,1058.529715762274,0
186,2020-03-18,Todos,1058.529715762274,2
187,2020-03-18,Todos,1058.529715762274,13
188,2020-03-18,Todos,1058.529715762274,1
189,2020-03-18,Hospital de Medina del Campo,0.0,0
190,2020-03-19,Todos,1058.529715762274,0
191,2020-03-19,Todos,1058.529715762274,0
192,2020-03-19,Todos,1058.529715762274,10
193,2020-03-19,Todos,1058.529715762274,1
194,2020-03-19,Todos,1058.529715762274,2
195,2020-03-19,Todos,1058.529715762274,17
196,2020-03-19,Todos,1058.529715762274,0
197,2020-03-19,Todos,1058.529715762274,0
198,2020-03-19,Complejo Asistencial de Segovia,3.0,7
199,2020-03-19,Complejo Asistencial de Zamora,1.0,1
200,2020-03-19,Complejo Asistencial de Ávila,2.0,2
201,2020-03-19,Complejo Asistencial Universitario de Burgos,10.0,8
202,2020-03-19,Complejo Asistencial Universitario de Palencia,1.0,0
203,2020-03-19,Complejo Asistencial Universitario de Salamanca,8.0,12
204,2020-03-19,Complejo Asistencial de Soria,4.0,5
205,2020-03-19,Hospital Santos Reyes,0.0,0
206,2020-03-19,Hospital Santiago Apóstol,4.0,0
207,2020-03-19,Hospital El Bierzo,0.0,0
208,2020-03-19,Complejo Asistencial Universitario de León,3.0,5
209,2020-03-19,Hospital Clínico Universitario de Valladolid,0.0,2
210,2020-03-19,Hospital de Medina del Campo,1.0,0
211,2020-03-19,Hospital Universitario Río Hortega,0.0,1
212,2020-03-20,Hospital Santiago Apóstol,5.0,0
213,2020-03-20,Todos,1058.529715762274,2
214,2020-03-20,Todos,1058.529715762274,0
215,2020-03-20,Todos,1058.529715762274,2
216,2020-03-20,Todos,1058.529715762274,3
217,2020-03-20,Todos,1058.529715762274,0
218,2020-03-20,Todos,1058.529715762274,0
219,2020-03-20,Complejo Asistencial de Ávila,4.0,4
220,2020-03-20,Hospital El Bierzo,0.0,0
221,2020-03-20,Hospital Universitario Río Hortega,1.0,2
222,2020-03-20,Complejo Asistencial Universitario de Palencia,1.0,0
223,2020-03-20,Complejo Asistencial Universitario de Salamanca,10.0,13
224,2020-03-20,Complejo Asistencial de Segovia,6.0,10
225,2020-03-20,Hospital Clínico Universitario de Valladolid,0.0,2
226,2020-03-20,Hospital de Medina del Campo,2.0,1
227,2020-03-20,Todos,1058.529715762274,20
228,2020-03-20,Complejo Asistencial Universitario de Burgos,16.0,11
229,2020-03-20,Complejo Asistencial Universitario de León,3.0,5
230,2020-03-20,Complejo Asistencial de Soria,4.0,5
231,2020-03-20,Hospital Santos Reyes,0.0,1
232,2020-03-20,Todos,1058.529715762274,13
233,2020-03-20,Complejo Asistencial de Zamora,2.0,1
234,2020-03-21,Hospital Universitario Río Hortega,6.0,5
235,2020-03-21,Hospital El Bierzo,0.0,0
236,2020-03-21,Complejo Asistencial Universitario de Palencia,2.0,0
237,2020-03-21,Complejo Asistencial de Segovia,9.0,13
238,2020-03-21,Hospital de Medina del Campo,3.0,1
239,2020-03-21,Todos,1058.529715762274,4
240,2020-03-21,Todos,1058.529715762274,21
241,2020-03-21,Todos,1058.529715762274,3
242,2020-03-21,Todos,1058.529715762274,0
243,2020-03-21,Todos,1058.529715762274,13
244,2020-03-21,Todos,1058.529715762274,3
245,2020-03-21,Todos,1058.529715762274,2
246,2020-03-21,Todos,1058.529715762274,1
247,2020-03-21,Complejo Asistencial de Soria,5.0,6
248,2020-03-21,Complejo Asistencial de Zamora,3.0,2
249,2020-03-21,Complejo Asistencial Universitario de Burgos,20.0,12
250,2020-03-21,Hospital Santos Reyes,0.0,1
251,2020-03-21,Complejo Asistencial Universitario de Salamanca,13.0,15
252,2020-03-21,Hospital Clínico Universitario de Valladolid,4.0,4
253,2020-03-21,Hospital Santiago Apóstol,7.0,1
254,2020-03-21,Complejo Asistencial Universitario de León,3.0,7
255,2020-03-21,Complejo Asistencial de Ávila,14.0,7
256,2020-03-22,Hospital El Bierzo,0.0,0
257,2020-03-22,Complejo Asistencial Universitario de Salamanca,20.0,21
258,2020-03-22,Todos,2.0,2
259,2020-03-22,Hospital Santiago Apóstol,8.0,2
260,2020-03-22,Hospital de Medina del Campo,3.0,1
261,2020-03-22,Complejo Asistencial Universitario de Palencia,2.0,0
262,2020-03-22,Complejo Asistencial de Zamora,4.0,3
263,2020-03-22,Hospital Universitario Río Hortega,7.0,5
264,2020-03-22,Complejo Asistencial de Soria,8.0,8
265,2020-03-22,Complejo Asistencial Universitario de León,10.0,14
266,2020-03-22,Hospital Santos Reyes,0.0,1
267,2020-03-22,Complejo Asistencial Universitario de Burgos,20.0,13
268,2020-03-22,Complejo Asistencial de Ávila,16.0,9
269,2020-03-22,Hospital Clínico Universitario de Valladolid,5.0,5
270,2020-03-22,Todos,4.0,3
271,2020-03-22,Complejo Asistencial de Segovia,14.0,20
272,2020-03-22,Todos,0.0,17
273,2020-03-22,Todos,0.0,1
274,2020-03-22,Todos,5.0,5
275,2020-03-22,Todos,34.0,21
276,2020-03-22,Todos,5.0,5
277,2020-03-22,Todos,0.0,4
278,2020-03-23,Complejo Asistencial Universitario de Burgos,21.0,14
279,2020-03-23,Complejo Asistencial de Ávila,17.0,10
280,2020-03-23,Complejo Asistencial de Zamora,5.0,4
281,2020-03-23,Hospital de Medina del Campo,3.0,1
282,2020-03-23,Complejo Asistencial de Segovia,24.0,23
283,2020-03-23,Complejo Asistencial Universitario de Palencia,2.0,0
284,2020-03-23,Complejo Asistencial de Soria,8.0,11
285,2020-03-23,Hospital Clínico Universitario de Valladolid,7.0,7
286,2020-03-23,Hospital Santiago Apóstol,8.0,2
287,2020-03-23,Hospital El Bierzo,0.0,0
288,2020-03-23,Complejo Asistencial Universitario de Salamanca,22.0,24
289,2020-03-23,Hospital Universitario Río Hortega,7.0,6
290,2020-03-23,Complejo Asistencial Universitario de León,16.0,20
291,2020-03-23,Todos,5.0,13
292,2020-03-23,Todos,46.0,26
293,2020-03-23,Todos,5.0,12
294,2020-03-23,Todos,2.0,1
295,2020-03-23,Todos,1.0,21
296,2020-03-23,Todos,0.0,6
297,2020-03-23,Hospital Santos Reyes,0.0,2
298,2020-03-23,Todos,4.0,3
299,2020-03-23,Todos,3.0,5
300,2020-03-24,Hospital Santos Reyes,0.0,4
301,2020-03-24,Complejo Asistencial Universitario de Palencia,5.0,1
302,2020-03-24,Complejo Asistencial de Soria,14.0,13
303,2020-03-24,Hospital Universitario Río Hortega,9.0,6
304,2020-03-24,Complejo Asistencial de Zamora,11.0,6
305,2020-03-24,Complejo Asistencial de Segovia,32.0,27
306,2020-03-24,Hospital El Bierzo,1.0,0
307,2020-03-24,Complejo Asistencial Universitario de Burgos,30.0,18
308,2020-03-24,Hospital de Medina del Campo,5.0,2
309,2020-03-24,Complejo Asistencial de Ávila,23.0,15
310,2020-03-24,Hospital Santiago Apóstol,11.0,2
311,2020-03-24,Complejo Asistencial Universitario de Salamanca,42.0,38
312,2020-03-24,Hospital Clínico Universitario de Valladolid,10.0,9
313,2020-03-24,Complejo Asistencial Universitario de León,20.0,24
314,2020-03-24,Todos,6.0,18
315,2020-03-24,Todos,2.0,1
316,2020-03-24,Todos,5.0,5
317,2020-03-24,Todos,5.0,14
318,2020-03-24,Todos,48.0,40
319,2020-03-24,Todos,1.0,25
320,2020-03-24,Todos,0.0,6
321,2020-03-24,Todos,4.0,4
322,2020-03-25,Todos,8.0,24
323,2020-03-25,Todos,52.0,42
324,2020-03-25,Todos,5.0,15
325,2020-03-25,Todos,2.0,2
326,2020-03-25,Todos,1.0,32
327,2020-03-25,Todos,0.0,7
328,2020-03-25,Todos,4.0,5
329,2020-03-25,Hospital Universitario Río Hortega,15.0,7
330,2020-03-25,Todos,5.0,7
331,2020-03-25,Complejo Asistencial Universitario de Burgos,41.0,20
332,2020-03-25,Hospital Santos Reyes,0.0,5
333,2020-03-25,Complejo Asistencial Universitario de León,30.0,31
334,2020-03-25,Hospital El Bierzo,1.0,0
335,2020-03-25,Complejo Asistencial Universitario de Salamanca,57.0,46
336,2020-03-25,Hospital de Medina del Campo,5.0,2
337,2020-03-25,Hospital Santiago Apóstol,14.0,3
338,2020-03-25,Complejo Asistencial de Ávila,36.0,21
339,2020-03-25,Complejo Asistencial de Zamora,16.0,8
340,2020-03-25,Hospital Clínico Universitario de Valladolid,16.0,12
341,2020-03-25,Complejo Asistencial de Soria,19.0,14
342,2020-03-25,Complejo Asistencial Universitario de Palencia,11.0,3
343,2020-03-25,Complejo Asistencial de Segovia,47.0,34
344,2020-03-26,Todos,61.0,46
345,2020-03-26,Hospital de Medina del Campo,5.0,2
346,2020-03-26,Todos,7.0,15
347,2020-03-26,Todos,2.0,2
348,2020-03-26,Todos,8.0,25
349,2020-03-26,Todos,1.0,8
350,2020-03-26,Todos,6.0,6
351,2020-03-26,Todos,6.0,8
352,2020-03-26,Todos,1.0,34
353,2020-03-26,Hospital Universitario Río Hortega,21.0,8
354,2020-03-26,Complejo Asistencial de Ávila,53.0,27
355,2020-03-26,Hospital Clínico Universitario de Valladolid,24.0,17
356,2020-03-26,Hospital Santiago Apóstol,15.0,3
357,2020-03-26,Complejo Asistencial de Segovia,62.0,37
358,2020-03-26,Complejo Asistencial de Soria,32.0,16
359,2020-03-26,Hospital El Bierzo,2.0,2
360,2020-03-26,Complejo Asistencial Universitario de León,46.0,44
361,2020-03-26,Complejo Asistencial Universitario de Palencia,14.0,5
362,2020-03-26,Hospital Santos Reyes,0.0,5
363,2020-03-26,Complejo Asistencial de Zamora,24.0,9
364,2020-03-26,Complejo Asistencial Universitario de Salamanca,73.0,54
365,2020-03-26,Complejo Asistencial Universitario de Burgos,52.0,24
366,2020-03-27,Complejo Asistencial Universitario de Salamanca,97.0,70
367,2020-03-27,Complejo Asistencial de Segovia,92.0,44
368,2020-03-27,Complejo Asistencial de Soria,39.0,20
369,2020-03-27,Hospital Universitario Río Hortega,43.0,15
370,2020-03-27,Complejo Asistencial de Ávila,63.0,33
371,2020-03-27,Hospital El Bierzo,3.0,2
372,2020-03-27,Complejo Asistencial Universitario de Palencia,20.0,9
373,2020-03-27,Complejo Asistencial de Zamora,27.0,12
374,2020-03-27,Complejo Asistencial Universitario de Burgos,75.0,28
375,2020-03-27,Hospital Santiago Apóstol,19.0,6
376,2020-03-27,Complejo Asistencial Universitario de León,66.0,53
377,2020-03-27,Hospital Clínico Universitario de Valladolid,34.0,22
378,2020-03-27,Hospital de Medina del Campo,6.0,2
379,2020-03-27,Hospital Santos Reyes,1.0,5
380,2020-03-27,Todos,15.0,16
381,2020-03-27,Todos,8.0,7
382,2020-03-27,Todos,6.0,10
383,2020-03-27,Todos,4.0,9
384,2020-03-27,Todos,13.0,26
385,2020-03-27,Todos,80.0,56
386,2020-03-27,Todos,11.0,49
387,2020-03-27,Todos,2.0,2
388,2020-03-28,Todos,17.0,30
389,2020-03-28,Todos,16.0,20
390,2020-03-28,Todos,2.0,4
391,2020-03-28,Complejo Asistencial de Zamora,27.0,16
392,2020-03-28,Todos,13.0,57
393,2020-03-28,Todos,4.0,11
394,2020-03-28,Todos,9.0,9
395,2020-03-28,Todos,6.0,12
396,2020-03-28,Hospital Santiago Apóstol,21.0,6
397,2020-03-28,Complejo Asistencial Universitario de Burgos,92.0,30
398,2020-03-28,Hospital Universitario Río Hortega,63.0,18
399,2020-03-28,Hospital Clínico Universitario de Valladolid,42.0,24
400,2020-03-28,Complejo Asistencial de Segovia,111.0,51
401,2020-03-28,Todos,81.0,64
402,2020-03-28,Hospital de Medina del Campo,9.0,3
403,2020-03-28,Complejo Asistencial Universitario de Salamanca,131.0,84
404,2020-03-28,Complejo Asistencial Universitario de Palencia,26.0,11
405,2020-03-28,Hospital El Bierzo,14.0,4
406,2020-03-28,Complejo Asistencial Universitario de León,85.0,63
407,2020-03-28,Hospital Santos Reyes,4.0,6
408,2020-03-28,Complejo Asistencial de Ávila,78.0,38
409,2020-03-28,Complejo Asistencial de Soria,49.0,26
410,2020-03-29,Complejo Asistencial Universitario de León,103.0,72
411,2020-03-29,Hospital Santiago Apóstol,23.0,7
412,2020-03-29,Todos,6.0,14
413,2020-03-29,Todos,10.0,13
414,2020-03-29,Todos,2.0,4
415,2020-03-29,Todos,15.0,66
416,2020-03-29,Todos,17.0,23
417,2020-03-29,Todos,83.0,69
418,2020-03-29,Todos,18.0,34
419,2020-03-29,Todos,4.0,13
420,2020-03-29,Hospital Clínico Universitario de Valladolid,46.0,28
421,2020-03-29,Hospital El Bierzo,15.0,5
422,2020-03-29,Hospital Santos Reyes,5.0,8
423,2020-03-29,Complejo Asistencial de Soria,61.0,30
424,2020-03-29,Complejo Asistencial Universitario de Burgos,109.0,34
425,2020-03-29,Complejo Asistencial de Ávila,82.0,41
426,2020-03-29,Hospital Universitario Río Hortega,72.0,26
427,2020-03-29,Hospital de Medina del Campo,9.0,3
428,2020-03-29,Complejo Asistencial de Zamora,30.0,18
429,2020-03-29,Complejo Asistencial Universitario de Salamanca,157.0,99
430,2020-03-29,Complejo Asistencial Universitario de Palencia,28.0,13
431,2020-03-29,Complejo Asistencial de Segovia,131.0,58
432,2020-03-30,Complejo Asistencial Universitario de Palencia,33.0,18
433,2020-03-30,Hospital Universitario Río Hortega,86.0,33
434,2020-03-30,Complejo Asistencial de Ávila,91.0,46
435,2020-03-30,Complejo Asistencial de Segovia,156.0,69
436,2020-03-30,Hospital Clínico Universitario de Valladolid,50.0,30
437,2020-03-30,Complejo Asistencial Universitario de Burgos,143.0,44
438,2020-03-30,Hospital Santiago Apóstol,24.0,7
439,2020-03-30,Hospital Santos Reyes,9.0,10
440,2020-03-30,Todos,6.0,16
441,2020-03-30,Complejo Asistencial Universitario de Salamanca,181.0,110
442,2020-03-30,Todos,4.0,15
443,2020-03-30,Todos,15.0,67
444,2020-03-30,Todos,2.0,4
445,2020-03-30,Todos,17.0,26
446,2020-03-30,Todos,83.0,70
447,2020-03-30,Todos,17.0,36
448,2020-03-30,Hospital El Bierzo,21.0,8
449,2020-03-30,Complejo Asistencial de Zamora,36.0,20
450,2020-03-30,Hospital de Medina del Campo,9.0,3
451,2020-03-30,Todos,16.0,14
452,2020-03-30,Complejo Asistencial Universitario de León,118.0,81
453,2020-03-30,Complejo Asistencial de Soria,71.0,37
454,2020-03-31,Complejo Asistencial Universitario de Salamanca,209.0,123
455,2020-03-31,Complejo Asistencial Universitario de Palencia,42.0,18
456,2020-03-31,Complejo Asistencial de Zamora,43.0,23
457,2020-03-31,Complejo Asistencial de Ávila,111.0,54
458,2020-03-31,Complejo Asistencial Universitario de Burgos,167.0,48
459,2020-03-31,Hospital El Bierzo,26.0,9
460,2020-03-31,Complejo Asistencial de Segovia,189.0,77
461,2020-03-31,Complejo Asistencial de Soria,87.0,44
462,2020-03-31,Hospital Santiago Apóstol,30.0,8
463,2020-03-31,Hospital Santos Reyes,18.0,13
464,2020-03-31,Hospital Clínico Universitario de Valladolid,65.0,34
465,2020-03-31,Hospital Universitario Río Hortega,112.0,39
466,2020-03-31,Complejo Asistencial Universitario de León,150.0,91
467,2020-03-31,Todos,15.0,80
468,2020-03-31,Todos,93.0,77
469,2020-03-31,Todos,17.0,37
470,2020-03-31,Todos,2.0,4
471,2020-03-31,Todos,20.0,55
472,2020-03-31,Todos,4.0,21
473,2020-03-31,Hospital de Medina del Campo,10.0,4
474,2020-03-31,Todos,17.0,17
475,2020-03-31,Todos,14.0,17
476,2020-04-01,Hospital El Bierzo,34.0,11
477,2020-04-01,Complejo Asistencial de Soria,90.0,44
478,2020-04-01,Hospital Clínico Universitario de Valladolid,89.0,37
479,2020-04-01,Complejo Asistencial de Zamora,51.0,25
480,2020-04-01,Complejo Asistencial de Segovia,210.0,81
481,2020-04-01,Complejo Asistencial Universitario de León,182.0,97
482,2020-04-01,Hospital de Medina del Campo,14.0,5
483,2020-04-01,Hospital Universitario Río Hortega,159.0,47
484,2020-04-01,Complejo Asistencial de Ávila,132.0,59
485,2020-04-01,Complejo Asistencial Universitario de Palencia,52.0,23
486,2020-04-01,Todos,30.0,57
487,2020-04-01,Todos,101.0,93
488,2020-04-01,Complejo Asistencial Universitario de Salamanca,235.0,135
489,2020-04-01,Todos,22.0,18
490,2020-04-01,Todos,22.0,19
491,2020-04-01,Complejo Asistencial Universitario de Burgos,191.0,51
492,2020-04-01,Todos,21.0,39
493,2020-04-01,Todos,23.0,86
494,2020-04-01,Todos,2.0,6
495,2020-04-01,Hospital Santiago Apóstol,33.0,10
496,2020-04-01,Hospital Santos Reyes,26.0,16
497,2020-04-01,Todos,7.0,25
498,2020-04-02,Todos,25.0,20
499,2020-04-02,Todos,10.0,25
500,2020-04-02,Todos,33.0,65
501,2020-04-02,Todos,4.0,10
502,2020-04-02,Todos,23.0,43
503,2020-04-02,Todos,110.0,98
504,2020-04-02,Todos,25.0,93
505,2020-04-02,Todos,28.0,22
506,2020-04-02,Hospital Clínico Universitario de Valladolid,120.0,48
507,2020-04-02,Complejo Asistencial de Zamora,61.0,28
508,2020-04-02,Complejo Asistencial Universitario de Burgos,209.0,57
509,2020-04-02,Hospital de Medina del Campo,17.0,6
510,2020-04-02,Complejo Asistencial Universitario de León,220.0,109
511,2020-04-02,Hospital El Bierzo,56.0,18
512,2020-04-02,Complejo Asistencial Universitario de Palencia,59.0,24
513,2020-04-02,Hospital Santos Reyes,32.0,19
514,2020-04-02,Complejo Asistencial de Ávila,151.0,64
515,2020-04-02,Hospital Santiago Apóstol,36.0,10
516,2020-04-02,Complejo Asistencial Universitario de Salamanca,272.0,155
517,2020-04-02,Complejo Asistencial de Soria,95.0,46
518,2020-04-02,Hospital Universitario Río Hortega,196.0,51
519,2020-04-02,Complejo Asistencial de Segovia,235.0,88
520,2020-04-03,Todos,162.0,110
521,2020-04-03,Todos,62.0,27
522,2020-04-03,Todos,37.0,22
523,2020-04-03,Todos,55.0,30
524,2020-04-03,Todos,47.0,105
525,2020-04-03,Todos,8.0,11
526,2020-04-03,Todos,39.0,46
527,2020-04-03,Complejo Asistencial Universitario de Salamanca,301.0,167
528,2020-04-03,Complejo Asistencial de Soria,111.0,49
529,2020-04-03,Todos,53.0,75
530,2020-04-03,Complejo Asistencial de Ávila,170.0,66
531,2020-04-03,Hospital Santos Reyes,36.0,20
532,2020-04-03,Hospital Clínico Universitario de Valladolid,140.0,53
533,2020-04-03,Hospital El Bierzo,72.0,21
534,2020-04-03,Hospital Santiago Apóstol,38.0,11
535,2020-04-03,Hospital Universitario Río Hortega,222.0,55
536,2020-04-03,Hospital de Medina del Campo,19.0,6
537,2020-04-03,Complejo Asistencial de Segovia,271.0,95
538,2020-04-03,Complejo Asistencial de Zamora,67.0,30
539,2020-04-03,Complejo Asistencial Universitario de León,267.0,123
540,2020-04-03,Complejo Asistencial Universitario de Burgos,222.0,61
541,2020-04-03,Complejo Asistencial Universitario de Palencia,85.0,29
542,2020-04-04,Hospital Santiago Apóstol,41.0,11
543,2020-04-04,Complejo Asistencial de Ávila,205.0,69
544,2020-04-04,Complejo Asistencial de Soria,136.0,52
545,2020-04-04,Complejo Asistencial Universitario de Salamanca,332.0,178
